plaintext	voltage
d51d109beba1d938f8c30fed078211cf27d3e9381971037b7dd335e96cda8990	2.5107
faf4bd5ecd3cc3d4f3bd3c3049ddd7f3c0e406fb25b42959fc83808642d120d4	2.5141
bd9651b4752cae758a0aad0808a0768b38dbff87b7a180dd8510dbc9c26ca272	2.5137
f62a6ed67b0d6d09f866083ee648432e5d748fa2d8c2b04d9be2837b377b1d33	2.5114
b491bf8ccbf26b8ec6814d56a6a9b2c40fde18b7ec215aaef26e1b33b6d3d117	2.5116
f0923f7df50ff665aa31b36971990f0d9a7d5f42b6b17c99a46a17e309577889	2.5126
70124cac54abed84171d8269987213ede217b87212ec4d6920df4f04c748749a	2.5127
12f4541bda244167659715cb8d18401a4cd44ac10e1aca0e94d9518b7605e696	2.5126
87916d2890940b6cb4987e319d71eff0ffb7963f88bf941a68f579681a5812d2	2.5123
bef420eae10d97f8c6f33851a73f374b71d1009450c59c2dfee1e5bbc9307235	2.512
92ebd80cb74e86502390c5dc716d721ec7d07251e2752c4fdc5f77827b7982b1	2.512
8cb81795461248264b6c57c4a27bf7ff5bc5230f231d4ca0267fd8b38a73f02d	2.5137
bde69131f4fb61c68fd017e14dfc3d408bd5577f9cacb2d708b8f3e33fc1f164	2.5125
a329bed874b2a575981e96281db6314c62884aa4e1e007a2b3869d5d58988225	2.512
12aca1e4d5e2b9dfb913691d4c252531dba6109df7fda58488283c5ab71fb8ad	2.5116
7aec94a716e60e53dc519966036a98610b045a4dde9401c9c0a3564f6d2711a6	2.5118
ebeac9da338f386f7b84087171a0b6578a3d383b73196f615248b680e1fa8786	2.513
d75181e235cd47390619ecfab15bbc35fb4a5bdc632dff197d4465f67b27f99b	2.5124
c354760b9400c336654a30644b8e485adb919ddcfc9090d1356db48163bffb39	2.5138
2b033817e8a069184c4537fa8191e7efc8c6ef4542cad28873afd0d786d2a174	2.512
afa86fc7481aa563326233769066647beb66930f74cbf3dd429adad250e3bfbc	2.5122
ed8f33a6de7e4623884fc72cb1eea1113fb5e9b3be86b5260e4f63547387f35b	2.5132
plaintext	voltage
55411653da1bdd1c9c5a94704315b838334c02cbe2c36e22306c0c7570c23b8c	2.5141
17fdf8ebd3afe9fe1638022af68352fdba8b4b4635910518c5462dbaa45d56fc	2.513
a16f6dfa0fd9ddd004e76061d878a95f73f2ce359448f100665995744a8f8b61	2.5128
56e3976445f239085eddccf1162847a003f81584ba4c236b40f91818870ea44f	2.5115
cb4d5c0b1773ae41f0d446a39fd3e39badc9ff77eaf1d422814dacd176cbd0c8	2.5137
f66824aea7ffac61830ed01f2ebfee484289124c23696db66294aae08c641773	2.5135
e309d74a04d4f6e8b1172cf72eccf710cb509b3cfcd89f4b7d0bb95264fa6599	2.5141
41ed6804ef3d96ae470b0ae6b89ba9aef1bc61aa89384581ef24ca3dc04fb901	2.5126
dd9b27a8f5e135b336eea48bfd8c41fe6e148912b682cf2a7d051facd7ecf03f	2.5123
d5b9c9c05829ce6f0b13b38bda27a4dc79c9ca8d0e129aea5b03338d71e11761	2.5133
16f23566442fb2faa8d7f7f0ff2a53d76e3d26e7ced7587a37437fd02b94906f	2.5129
7b79c8e4c19074f6503ead0d8465333e695b41457f90f2b1f9365cc3ee63fe33	2.5128
a04585a0a0c17874fbf93b7c8957a5cfc587e64772508b826c8a2bfb0bb922c3	2.5139
4000fab44bb831349a5a72e552e85dcf2db9dcfcb59062b14bd73ae98a647b31	2.5124
6c823647f8191d5450ef128497239ce29cee048f1b34138fb8e1d4831777970c	2.512
2c74ee8cb37f4e131cb14fb16246f793bf2eb4c7cdab3e8357c6da76a53f041f	2.5127
982a3e6e57d8354766c1cdf4486e629adbaa3fc0495ddf5c167a4966edead2f7	2.5139
6839615c383fb43ff61cc72f29822a56fb18a5e15675fa936509cc877313cde8	2.5125
8393ef7696d1af1b0367487d51a8b99b4717e0ec400643bdec15f46d0788e08f	2.5116
e72c0281eb87fb4f0cb47320f326e654eb418fe16a70fb140a48524d4027d309	2.5131
57d452b2b996fa5667e4ac00a93ba3dd2a91e112d79a769d38b48c03ecee9306	2.5131
f206284353418a97e6d9871174121f67df7f81458b365113abb4553610010006	2.5145
e97c1c8983ee556bebeb1b0dad49aaff98f3814f7ed7a2c4bb7be4b5d7e6bfc8	2.5126
40672a0d88f16c224024e5b252dedacdad59b0ab7284e2f63d93c47e1fef6923	2.5133
8e03f60dd3396b5de07e1a93135dd45702921e66058a41ce16238ab65dbca224	2.5125
8b7efed2cba579a95a76983f0bd8c3b49ba063f3ad82ee6276cf8bd8646ddd10	2.5116
a0c6ea9c8ce4195cd98f7bfc325eb7a0a7ba84a8b949981e9b963151eb77f3b3	2.512
81aec700cf9ff41d1443e52b5c38bb9119af3c3aacf584486a178eb79756a33d	2.5123
cf5c4687de554bbabd270f819c6aa4b8621b7a79f2f906800b091cdc62080426	2.5115
0fdd0d02f3306406768b94c72bb8d1af54cb43d146ae559473a3306bca179991	2.5124
7551eb996328b58376284f784645069f187c47836b1642f89fec6ba9b22a60d3	2.5134
69c70a9fb4ed5de9c7c66dd16feffb148b6c77745b58a164d229b22fcd4a33fb	2.5115
15eb0cab8900136ae254093a450fc48e8faef2588cbbb2691678516b5885cf0e	2.5131
c4d7d53a231528367683bcb1cf18fbb6375ef67e20cb380d482fa09096514538	2.5116
d75f130546d312ae7513f6094e46a7abf8a5d7958643358d02f8669220fbd3a9	2.5132
70c6ad9dce93becb48a86272c23926eed064453c31b9e16270d21e31cbb9ed1f	2.5126
5cfa340d6b90766daf7ae50b725297e6f6b57c865b24ada36819698f02c45078	2.5115
5fb384a703f11f02a3cf117361307358fda43d1f064c4e9f0c054cf4d0049616	2.5139
f69920974e1e2f5b6a61a505bc57c51ad8f0abc3f46d38ae380798349b496562	2.513
9dccecbe64a23ffffa8d0c5b55b4f71afc36bfa31986eb3d2dba962d02c277db	2.5116
ef9c18cfb39125b2fbfec7e4a0c7b1f21c485bd9ce262ac17a44f5484899c55f	2.5122
5b05bb1426e28c14a76ea1d27897ebf430ca9e4e75b9bf8e7dc9f01f64df9853	2.5136
bd715e0885e1b62d8b37dd12e55475908750516c23af42a226009cea6e474af2	2.5136
075a61148242d5d2650e580d28bf5c312839596668bd9e4452ee9109c7fb6fb0	2.5146
b9cc67ed80da81e1c3861d3671b8616d9bb423ad4de55da1c0858ab2ae6215c4	2.5136
0f00b2deda1577a702e181bffc23eca6223d95c1d78d7e3bb8d65bc900d65c78	2.513
1d5687e0c45e30528c96188b6dfb02cfab7dd12c2a5f9e268129e5fdb09fbd66	2.5131
3561307037c2cb549e159d6dbec3c6732b00da6ec7ce0c41eb443d9b4df05137	2.5135
773c1302f2d3f1638cb54892fd7a84c0e8e13c4cee5cb9db3602a58fc2f3fc6b	2.5125
a4248b41bc9a2b8010913ac647ceb26263d6f98c96910d693aa1ee409054e457	2.5119
plaintext	voltage
65b6ed96e4b6f4b11aaef1a474fc9422a984637ec7ed754edb80a14e831b221a	2.5109
19747af427eca8e9c8090458d9ee3a49d79d7d5bbb8a9da0386993cc40d57cd7	2.5127
606152ceacba7ad7d0db1e8362bfdeb7723a0a4f55097a44f8b6c959157820b7	2.5138
e2845f60f9a7625a3c8f98952685b2fb1678d86de440a32c5980883c8236db01	2.5123
066e0869cf837da8549d36e23b614351b853ebca3dae8cbd98664a784a6f5493	2.5127
be494749fc4036d220693fe6f5ec953d33a1bcf69e2335dfdf5571cba5e7d19c	2.5141
f46d98ab38453a56a19233a4a56da15032029ecefa1dd2e48c10e7b67c9a4c83	2.514
bd28c84e8e4b60eff5790471224269afed7650fda1bb92c644ab1817232644a3	2.5139
0dac812641a591d074b89b2067d3bdbd69df211bb591aaefc012d5d42f9c0d2b	2.5118
463869aeea1b0c414da613206caa9baddbf41aea5f305aea526906637e6fac6f	2.5133
5e69cfefe2d6f54f5f75cc52c85493646d906979a12a99148b1dd7c7c61287d7	2.511
e4f9e25b575fc21006af6035a0705e58e9a888eb642101fc1e6924dd3d874054	2.5139
e774eceed47f903352f9559cc374ef3f3201637c0a802fcb00394f890032cce4	2.5124
ded189557344bc86b3cffa7fd7c9925752b6bf39fb68feb5e7b626a9a17cfc9e	2.5121
2a400a896219fb0e99df57cce39e5557d808e8bc7e9fb3501e50c05782995a93	2.5124
c22813bae4f25303523fa620b5b4b90d2fa76955bf230a14544cd3cfacc69474	2.5119
a4e9111e335d1e0280db9a00f95e17915bf6c29b0348ef91acbc21f3e497bdb3	2.5123
8d2dd4cc8fc93c39a2320320a12a6bffd9ecdf42ca756faa1323ad4d9f89fa73	2.513
82fb8e27d287825142c4372b31349382572f1d8489fefbb52f193b024bed89f8	2.5116
e8f2665b37e73c81c91c06c92ac4070c5c8c7d236f1250573eb9ff4d4cd8cd55	2.5139
e37f6af60dddddf913d2caa0361b82091867cc1de8022d83c312f008824153f1	2.513
cc20549cca4ee639c82fd5cee0bfddd42145124a5e4d3d521dab092dd53fff75	2.5136
69ce5be13802426fc7801b649e962d0878c68ebe4d96b65fae2299d507f99486	2.5132
8e83f469c2353e9de7fa04c1a9ef18f6d4615cdc56d4e605ef23011a511d4bb4	2.5144
bff3b042c5f2e818272ad1acdfcff14a75272158288093ebaf32c08c3e4bf0ff	2.5115
7f6e973420f683d9ff57ccad41d0fd00620bfd7be085c52f7dda342cf2712860	2.5124
0b56a8356d40847f54064a885459ba30eec96f3125f540fa6020fdc89e152499	2.5133
ed1fc6f699a39f7699b4f585b1168de2011c6b7b9fc4ba8dfe1ae353a474a03c	2.5126
3b08b447ba48727a1f10a3835e5ad766bf32aca2cfa400494a9942ee04da3e34	2.5131
38be56e8e7d868112b7504a3f46c6fdb7e9a34568abb2b94af94384307c85882	2.5126
3b6002d43414aebd6b4780180e006a20893f60072a050bac253d93b5d93ab387	2.5122
838b629e7776feebf1b6924d3547b72d9546aa98fe2129a47631286b8184358e	2.5126
95f10e00dbeba059acb62643a1a76d55fbfc39370a6b80ce32bb8b390016f3b6	2.5133
e59d8c3479dedb38b4c18cf77ed6b90f5c68ff3bb5b2c676002c0879e41c84de	2.5107
e0636d458b4201d8c2ad9e3c0528ef16fdac6e186750dd2259395385b9377e85	2.5127
069f7b96a4069a8aacf65952e3618e85ba63a6323942426b4ea3ad6410f8398c	2.5123
55b73842177382e9857c9546ab8ea9f9210e8cd31f8822d1ef318f386ecb433c	2.5136
3984ab7c4a08ef0669f76cf30dfb82faa58ba0b7cba9a8bfb41f3b559c5a6f1b	2.5123
57c23e5c57060ceee3bbbf6785cc1a133c40eb561efe7714021efc04f1dfdf19	2.513
7e1aae0589a5f329dcc8addc748a3a53e9763266e69a89a0d566fb7b229bc6a6	2.5137
868411b43f51885bb6cc00230ff9b39dd2b5abb2281dbb1b47543aac1e9541e5	2.5113
45932ffedd9610f0730d39e50c431b48948164a6b45938f409ee056a3881a132	2.5121
7682727d24526c422e12a953b5d667c92e15734b4bacd260991eb3d0947382fa	2.5135
4db40e883bfa7b92d8c0475ef227f1fe0aefe09eae84786d7061439255f24d9e	2.5128
577b4221accd4deb8ed1380557cce23cfaf32d3e371cdfbee332965b26352ccb	2.5126
d6ec18a61cbe78cd91f2b83b6f3a91b2b17f16244d9a8ded5e2de48bf5f474e2	2.5126
dd1f0eddd5c2734ff59a786c46205556ec2127e31ae92c28bcef9a6f0c4d1718	2.513
38aabbcc133d8e03b6d2d680633676f84cfc3e717cf9e5ffe6a1dd6f94f26e3d	2.5129
6ae81e1a12d261134dc995dd578f2c8c93b62d918974f87ed8608914e2482ecb	2.5128
ac07a2731c1b1d67fd967409248b5584e6b4c47c04e2914aef2c446a5ace9a66	2.5113
plaintext	voltage
c2bc7310ae85b374c4a03484b4468a3e34d14ae4b3cb6357287187093d546fd1	2.5131
50b64b706f6288e987b8c8b1b559ecbd9e9a63841ccd34d4ae0f6d20c7c1872d	2.5129
312d93494c89116b2a547d39e9f02bd20b8008f55602dab74fa246650c1a7fc5	2.513
82afc990d38060e25bdff1717570cbcc15545925985242844dbee0b1b3a1f9dc	2.5118
ca7a540f5ce4ecd03f41dddffeda0f2c04d25706cb705ba55d210185bd6d578c	2.5112
b6c46f48aabc9d4175f3b3a754463529e4d64c069303afa1a328c322b8f69649	2.513
85deae0647649cd2390acf519daf22c4176bdb8ada8f0d4d761ede195013a253	2.5135
4831ffaaf7fe7aa65f7d384151a1167a3c554cc6269b6b000982a7c929da402f	2.5132
e1118cacc41a867e9f167ba393f473cbbddb66b59f18b06b21b624f1aafa9b9f	2.5119
f8975876753bc5fe88277543a105b96f943e9e18aedd1e6d42b0fadb5ef1fc5d	2.5123
ca7b01f70a281dd6db00dcee40483d4a31a82d5e5d9a1b6b85915f18a3ff2401	2.5124
cabb4dedf254b42cf816229ac62480c205c35ddcf653dfa87ff4baeb977debe7	2.5119
72a4de33c00f45e294c2127aa0aefe2e67a3ae94f436e3a0de51f89d02baf927	2.5118
cc8c87acc4b451d8caff005ba58d0404c2dd7f5673e019ef9daa356b7d4de876	2.5123
4283e0f520490ee88f45a5da409a8fc27a0870561389123f93fe5e5cae126ed1	2.5132
322a53c166117e05e30c3c05606f7a22e79273325da9712e47315e08a69a478a	2.5121
601944afdaed19551bdd83ba370cf5a463a1eb416a11e3249e7291f95da7ec94	2.5126
a660f9f4eb0290a9d27c2fe49d06c03e74b416a9dd2daf89467738f9a7086a87	2.513
d0c92f624416721e7ce5f8c9634f2bc163940d3fa3ba4429285f6afc4054fea1	2.5136
1e36683dc2677b2d60cf31bb444127aff5c8c19e89c203ea51dc04fef0dd5db4	2.5135
2da88444d88b48b04f37274f955a2d2fab77a938a588924100cd85c99d74c657	2.5124
388515cc73b9fe14c2b80a58296f176de7d13137f1e9c90c06155b3c22bb7718	2.5121
dfb20cba9b19463c53215522f20acf249ddec76de358ac8b2ea40c049cd117fe	2.5133
1ab277e084f1ac52492d14ee176333b507d5b616f445ae4418f0bd8770d71f36	2.5133
fd84c166465c9da2861223cc7fbaa5cd97453c02320ab9ce793b59500972c955	2.5138
f3b6cfa54c0fe683a6af62a81f910b69f2d461fafeb1a00a7e076ccc4c00ec38	2.5137
02c008910c168878d3aaf7be5fdcbf7b4500379ae5e328bf3daa76ae04154cca	2.5132
3d60d2a5e5dccce354b7a17ad5d735b9976d5ccf38531d6e1378f05a4759a95d	2.513
cec4e62717d4b9edd869a8f04a4b4de04905b5527b9cc956c410b5c2288e99c2	2.5126
cce62b719d47b4909cdb96369d233ea5d45514bc01c2a51d5a639b0d090d82e0	2.5133
e1edcdd35f6b26fbaae423df8172ccbab6b055d9bc8593c315f84f9ba580b543	2.513
a599b1085cd43f5a3b1a06216f1e74da689e9c0bf467019602f8d2fceb510f54	2.5123
75b8929934b10e315ba11fe72ccf807c7d76c9217b94d7e2afd1f9e96be3e856	2.5131
c62bfdb575cf6e92d3584145c5c0ef727725129e5b96f1e53dbc28af8a702dbc	2.5138
fba90f55338f1eda510f04937a466f0ccb75dc26f12096093e0ad81816e89bae	2.5132
ff1bfaf244f5a7ce5df227d1b55ff0bcdc11beca315f3227e756b815d8a3f518	2.5128
c6f765406e7ac66075cda4764293bc824e0864ca8ceb688943030207035772fb	2.5133
824d8de5fbc6c15f17a0868d04aa030f5f0f711ea51a47976e4fb5f150d2cbd6	2.5114
407fed745f5bb389d7c30108849dff13149d0560afb38d7a4f04a8208fbf56cd	2.5135
623ebeb68729cff59eb36b1a835fac23a7535989830a637fcdaa6081e6c6a187	2.5143
97db463acaa057bbdbcc4dfb84e6d590c2583e405248c307c22c55805acc4063	2.5138
657466122c1cfb2234fc5b7eaea201d93f4b03552b38afd4d5c0ed40b0a83d33	2.5129
773fef692cef446644b5991cf77bee1611ec45551f0fed1524558753c659fd89	2.5133
fd26a5ef326b696eec9cc75f3a3e1ffad1cf9b2990dcd829bbd706a2a9fbddaf	2.5137
fb1bc7a0254260b7fd8ed1ca6a3283627ccc85b252f7253951c3db593a1c699a	2.5136
51c4ca8f024f4d014928c13a25d784ac69e02d1edf03aec792e63037371443fc	2.5124
ca98a5f658e4edd26ba5ccea979824debe4e20891e388cc2a7d83f095d788e8a	2.5133
1b0e46b945dbe3d9236b31988cb97bb3c3fb632303a81876d2996ac0540351cf	2.5115
11d39814efd7e9edb80fbdbb27bec3d0549acb1ef02c08e96ece838586a38f93	2.5117
fc86e61137ee0694680930d27b52f9648535ed456ad404acab18e73dda5d1ac4	2.5131
plaintext	voltage
3841141e8652dc2c0f686871a17398cc7c5db47496ca970a3357c6767e833c7d	2.5132
0b56efb15f2272ad27be81ed397e18bded2fbd484668dbad89f04b7b4e805205	2.5135
99ab7369231e973dcbdd3f1962036cbc87d66696446400d06b114fe855725645	2.5132
b1699949488ba6c860c137a4102c539ed0d4bb92758cf905ce636d645ed70e9b	2.5132
7af7afef5b5cc2ed7344d84599292640a4a4cd178936d22a0bb17b01ee0de548	2.5129
bdf6ca3f81df5e80e84f18b9d62c5414d18de10c4cdef91a06433794837c7a02	2.514
c6dc13590aecdb4f47828b909be5dca0a84308329452c29dac74e04770b5d592	2.5133
d11d005d7af43a042724b4f388a10dbf8c0a9a1f0ffd2274747a94cf0664d36e	2.5134
9563aaaf1791c7a0bdfce23aadf8a128fcc7cd8593fc80bdfee682932ba4750c	2.512
6864e94b72c78dd8b3e85667511d0b9ef5345adf9a61675004b295a7e7cc18f3	2.5137
0952e4103495f99da226b99b0b24b4bbdd5f7ec93ca7ffb87d0cca358f4b7bf5	2.5124
93eba13a307cb8647a8be3ff67e91fa82f8b5506abc09e6eb87de960a47fb048	2.5124
917840a0e53e37759bf2f1a5aa41f41cfac6d6732ba3caf3a6fd7014f2c68afe	2.5121
8719a813a710576265cc9ad368c72a82871c2c0cd5941095e1db09c34f668e98	2.5127
83479ba3fa0c21c4fcfa7a6e67067301ba2c780f2e212f7f525fc9bcafd92f4a	2.5122
773a04d8b3f8c7c9143e580423654608b03be32de7ed6d5ab8d539f8712b1e27	2.513
555214536042eb09064cc33593425e56df6949f2d9fbf3b31f7c7b75e20babcc	2.5132
632ce4aef1d6e615efa72723641691f1c7d1679b67daef0be09c27cd867e9a20	2.5134
49acea11300883fd9c1acfddb2c427697e9fb0ff3b4327872d0f49a9cf8890bb	2.5108
71637557fbf5a3b66c770c63b5614811c1fbad9e2da3f8c5bb97a02766c51c74	2.5131
a5e6a904d3efc7f759502da66c70b595207eee6e49b2dbea83788073e325b7b9	2.5123
45d8db597bbf00d3703596c0167e5ce2f11212c92a05418998e4ecaac83140a6	2.5129
18377bb6530e622c6f312b1fc6e2d3e1fef68eb5b18177f631d5941e2b731bd7	2.5128
307591e70f896ab2cdcf9961b41479f81017798158b97ee338ce9d2dbc88f163	2.5127
efb9ed230ebf9dc6d969b17bcd9795034fd7102c9ea3dc3a81b1876df37b1e0c	2.5125
9b538b7bdcbc9b2088a1a7c860303bfb2fd54cbf1eace7305c8583d00e70342c	2.5126
7917d26dbe1bd1fde7d2e43b6711576d4e849525797e5a1fc31f3a303f000af3	2.5123
c25b87aa2b69fcf34f11d496e7a3a55a7533616a5ec90626ee534d05ef986c10	2.5131
76eccb77b1a8ac7eda88693208a1ec705306b72a5af5c65e0d935d09a734782b	2.5136
aeb5c30fcd69523e7fd9e481a78c03fb037f2afdd89c25dfdd9280a14ff50f17	2.5124
fdb388e0f96a58111c827798fa0f258adfa62eed38ab37b520286ea03e72f61a	2.5131
0733a9375a2003cc0b564c0c4178a2016478bcb118ecde6e5fcfa90d72be5dbc	2.512
ec8269de7f7e4a59bdcd3c519e153a9bec7538ff76bc4546128b9fb4218498e1	2.5134
e722efc521c293c149475ff40874e7b2f595812deff9d8c9e2884bdaa2ebc6a0	2.5119
ada2da908a9dd7bad77c8bc2530fbbf4d4664ac88d74e16e9dacb777b59ce1d1	2.5136
a00af8fb53b1a6433320e6505864b28d25c565acd996658f7ced7ffea2d59340	2.5126
57a8dd146c99ae5d51378697ee08a0daece91901c78627eaac45dd2e9a59e344	2.5137
74ab46b185ac1e93996d78f777f1ccc348466e3b54c52bc7ab52c4ce455b804f	2.5135
7dddb8877aafe6ed82e16fb333ec93923a9aa2c2d1be13fe94fae1cb5aa8df4f	2.512
e2327073cad5e70286f8e979e681aad5c6419e5f9313a9d366155d2d53370c49	2.513
b84085b6aa5398c242aa1b6c29ba9f6ea8a9afff986fce314a09a82d063cb8c2	2.5127
65b2a307e4e2db6d6d631f8f4fdc0564409079cf990ac54fc75d1ccaa1b76e3f	2.5127
0982e353b0fa6ba42502418774ab233c444a361a41400a3a1019a820ad324039	2.5131
91d87624593b292957788e84012c2f4ed577c675d0f901547336b8d3c44a11de	2.5129
e4b4392a2573dfd402fbb4a9a46b3bcea8bf0855611c35016fb645dbc10ed4b5	2.5129
c151bf3955d84a59c81420e389d4158bedbe7bd0710190a5772291063c524209	2.5123
0849fa3bf0feaf7b923c544ebe29de2ec275060c5b56574f76cdbde929d481c3	2.5139
a4da3d46c608398c993e6c5863a174c8197efdc7012a722b0abe491e41806697	2.5122
82c9718119bbb36997a4be89381c60292f3c724297e9a0ce39f2ea1ee2765663	2.5129
e156947db2f5162907a5ec5e0b667930b27657e5c52fe8fa38fb0af8921c6288	2.5132
plaintext	voltage
38d42bba67086e58122a18dfa037355c6a475de6375be59f23d9c2d7d741f7d3	2.5139
e8f3f94905de48721652d84c2fdfc67944e25adfaaed6dcc78eb5bbe050d5b8f	2.5121
b3da862702f0b08683bf1c337bf0149886132f134d71ccfd3b6ab744036047b7	2.5121
198d36774283167f9040af98bf3e541c8f7481b621c8b7dc42584b38061560d2	2.5128
89695fb07c63b5505917ecff1f7c4f7c7b4a5350042c76634522760a2f528664	2.5138
7d3214d2fbfde953c2137b910be08c9f956bfd5fb7a8b58b34f953f7b41ac0d3	2.5125
85632894ed1624ecbee2e1417947277a043cbb562c8a441ee0abf9fd2484024c	2.5134
39c68a9b765940302a97ea4e547668ca13bb0195535dae1313c4c5be0f2e06ef	2.5113
4f208f1ffd67bc8d7ea5957c43cc6a9b55c866eb5950d09f1d3591859a81d686	2.5126
113ed1c3c04bd15ee3e3750c647b6be1ebc42430b6b798c95e65f3083693feaf	2.5139
c8a0677278c56a346a8e807cc94a0119dfc966c8f974deced239b81c15097c23	2.5106
e9c5223c3b0e0ba3660d2334373f6c613e1a37dba18c2db227f6ef828122aea5	2.5118
48da91307510af2653079c38acf7dd7e7634af3bcdf31568ad721ab342c3b657	2.5139
cc542261f27c86750c30da651ee481189de4f8e2f20a2ef3186e13fb3885c763	2.5123
5398a86ca4fc7bf2dd4edbe68c8c8cf5105108679f970523a57fb48a10320160	2.5123
0c9656c98f2c699825e28a62e006ff5a148c6b910ab871db94929178b312b0b8	2.513
332e16177723d8bcb358afd4e5916055ce05c2ca94fcfe4df5f368f7ac712a72	2.5134
dc3ac15a3b354604f205bca914941d70ef853468124b95b5eff6fd3bcd8d5879	2.5112
ce80df638d256c031280e351c2d50b9f2ed6fe1d6dde1af20f128646aaabab02	2.5132
0e2bccd11d5d1a7e50a55b44fd0217f142854632988bc7cb739b9ce48536a869	2.5124
94660fd2fc07f58380194649c0967a05da46ca7e34a8fd9e32bd4a764dff46fa	2.513
224a12515738a7ab15651fde5ad27a8fc21c5cc0e1757c2c025a8f1535bcf962	2.5127
5bd442bac15e1cb2218f2a371bccfa7127822cf366c09cc81358d698894ceca6	2.5135
bbfbd8ffe875a1daa9714910b9427d2c0ee4a227416d57bfa6b2532412fdda0a	2.5135
ddc05fff3139fb79647ba45cc4db047fd8aa0fc9eab9bccacd68f57cd573214f	2.5131
8e78a015ddc8743c1f4d5ccf5306b72637e45aafee6a25420898a3a344eebd9e	2.5133
4075bcdd5f260c44a0d07c21dbca9ba94d11da414bc9cdd6b819e3a537ba56a5	2.5118
d3d693d141abba881e4e838009154c52a47a69bb00f4ae34af58448261fbd6f3	2.5115
3d7af9665b1469435f1b5b9bccc70ebc849824f0dd4a59633a865ff9fc2cb194	2.5136
01898c82a7ed7a220864b079b9e07c8199a64bec0566832d0778d9199d8678a2	2.5122
fdc59b6c21362a5e50ca892646f346463f0b0c0a689a7d13c3a17dd8457af9b7	2.5121
65bcd43e7e607a97b541edb5ed2164891a5d0c1652ea43bd8264a46082874669	2.5144
2f250528f5f8f4233498b1be9a3a087b43c4808d9784e9a5a523335fcb54647e	2.5126
a7eedac0820504668665b40ea41a0147c7dfdb7744c725923f06a8964615d60b	2.5113
37fa39146236d537c7f21425e4052f5f216e98956f0c499c0731b227ffd75078	2.5131
7500924ea68844d295345308208bf56b85b1bee1da36d460007a3e31925d94cf	2.5136
1adcdb9ce8ecae80358ed3051d7e9346fb8bf86e72696c2feb6345f1a0c66d2c	2.5121
47d487f64c17c8a52e7f8878783be1315b286a4d2cc557b49b1e2b75eb9bc338	2.5127
b71a0ef7de9828545d049f4a34d32803fea75b01b757cc9f92ad839dbd2e3928	2.5127
e44d8fce9acd10b45d2f9fabc3268a9696ddb84cea50388a38bc96804ac90e77	2.5132
28700ec7b2bd1890596885fc0cbb69dc89d7056240efdc27fa548e6978c4e742	2.5135
3b0a54ecabfca307631d59a02439f3f5f635e08c5f19905034f14c57b4a853da	2.5123
9f5a7349817702a0098aad906003b5be3f24b669a989147a5a838cefcb40ca30	2.5142
b29f11e387227cb10dd0a825d06d27dec68c4808dba46912aeca6e8f2c74b6cd	2.5121
c9d081f92c66cdc07a06d5921cf0fff37e36f9f042e09cc5514646a199941b4f	2.5125
cb39cb03e8ec850906e78a40662ce94c10c3f2132edce326871fbf2b8035cdf0	2.5126
fb28b5be34d4cccb8f9d54807e72673a0a0a95fbb479a9b403966ad96cd1cbc3	2.5121
0dbb23b5bcd87e6c4e32b449fc50ad00531637734e2d26a56954a9bd6aa7b4eb	2.513
49763731f541b451ebae3cb75cb596fbee4f3e5a4ce2b2e0b8fb6798434b7372	2.5113
487a768a3afc82c2bce3892c8e437b255dbb2e98eaed02fdd840fc592bf855dc	2.5139
plaintext	voltage
2d72559066969022f0408f615e9a80649a461a1c4d71aecddff5f94bb8b4210d	2.5129
35001b88898aeaf6858fa2ca8867ff7cfb03de09faf64db1b5a9a8ac347de6d3	2.5132
2e1cd754ad8dd048556bb21cba2bd393975082beabcdc6aa0979baf9bc012ec5	2.5123
b3db1839bfa99eb28bfa16a4b2b6f74f3fdbccfbd870b44100f2dcd820ab0bc0	2.5135
23666ca4781f4e9cdce90e7316f7a783b5b78866805ff4f32127d9abf44d158c	2.5121
92bc47743e1f4e0f633c01a0c4d3742ed8b04febf182f69390229ca45248aaf7	2.5117
cb9b5c5225b3c45fbee1b74e4e22c086918e08552d08a2f7cc778bee609c6758	2.5125
b8aeef8038aa0cc18318ac05c68acf78ad73b7dc877027d55572b27d9674ed39	2.5137
cecd8296314395639982bb944a2249f4c4598db68cdc66179575d0cabf38a4b7	2.5134
de65fb60dfd4faae78238b356510e1316f6b610140c514cd762b1fe2764ae81b	2.5138
371baa8a559ef131649bbdf6fde4dafe903bf85f596af0aa932d605b6e22a8a2	2.5132
1073cf0614818bcf55af43ff74d57fd15aae1edf56c3f809bb34efe1cad36c79	2.512
1a2496f329f5c424cff90b08dd1843dbb9459b331b893541e3a5ddaf8d277ed9	2.5125
8ea4cb710935249b5135410ed0faaeacd7ed5043b93cd66e3981d670cbdca88c	2.5137
10edcc1cb5052fb126b521325fe6465ec3045a156687464df331c96e10961e66	2.5125
27f325cea4fdcdd6df0d8e85911b6cfcd4cccc275f60f3b28ec390cdca2ca3f9	2.5135
6974cfc972e1058b960af477fed573af466c37aeaa3dca6265ed637ccfc613ee	2.5111
9b7bce9a7db734fd7784c36307722277832f133535c4f19aaad36ac659c8d99d	2.5127
95d87da081a8a77a63d9d147a5a62f840d3cf51fcb82161bd7c43bb30ded0391	2.5136
fafb5e3df8607dd99b56f5de305fd47ff8fbf725e49e006e586c6eb5a8e5dbbc	2.5133
